sigma,theta,phi,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,sig_obs,delta
0.0028544921875,3.44140625,117.16796875,0,0,7.0556640625e-4,0.8216796875000001,23.644205729166668,15.374674479166666,2.00732421875,0.0044189453125,0.0392333984375,0.87255859375,0.008955078125,0.009365234375,0.13525390625,0.0064404296875,0.0021162109375,6.162109375,0.01666666666666666
0.0022919921875,0.69140625,48.41796875,0,0,7.6181640625e-4,0.8841796875,34.2900390625,35.1455078125,3.53857421875,0.0038564453125,0.0361708984375,0.59130859375,0.007080078125,0.002490234375,0.29150390625,0.0025029296875,0.0026787109375,14.287109375,0.01666666666666666
0.0067919921875,2.69140625,98.41796875,0,0,3.1181640625e-4,0.9841796875,22.123372395833336,22.978841145833336,1.78857421875,0.0083564453125,0.0116708984375,0.84130859375,0.002080078125,0.007490234375,0.04150390625,0.0070029296875,0.0071787109375,9.287109375,0.01666666666666666
0.0090419921875,1.69140625,73.41796875,0,0,9.8681640625e-4,0.9341796875,28.206705729166664,29.062174479166664,0.91357421875,0.0061064453125,0.0484208984375,0.96630859375,0.009580078125,0.009990234375,0.16650390625,0.0047529296875,0.0094287109375,11.787109375,0.01666666666666666
0.0045419921875,3.69140625,23.41796875,0,0,5.3681640625e-4,0.8341796875,16.0400390625,16.8955078125,2.66357421875,0.0016064453125,0.0239208984375,0.71630859375,0.004580078125,0.004990234375,0.41650390625,0.0092529296875,0.0049287109375,6.787109375,0.01666666666666666
0.0034169921875,1.19140625,110.91796875,0,0,4.2431640625e-4,0.8591796875000001,19.081705729166668,32.103841145833336,1.35107421875,0.0094814453125,0.0300458984375,0.65380859375,8.30078125e-4,0.001240234375,0.10400390625,0.0036279296875,0.0038037109375,5.537109375,0.01666666666666666
0.0079169921875,3.19140625,60.91796875,0,0,8.7431640625e-4,0.9591796875,31.248372395833336,19.937174479166668,3.10107421875,0.0049814453125,0.0055458984375,0.90380859375,0.005830078125,0.006240234375,0.35400390625,0.0081279296875,0.0083037109375,10.537109375,0.01666666666666666
0.0056669921875,0.19140625,35.91796875,0,0,1.9931640625e-4,0.9091796875,12.998372395833332,26.0205078125,3.97607421875,0.0027314453125,0.0422958984375,0.77880859375,0.003330078125,0.008740234375,0.47900390625,0.0013779296875,0.0060537109375,8.037109375,0.01666666666666666
0.0011669921875,2.19140625,85.91796875,0,0,6.4931640625e-4,0.8091796875,25.1650390625,13.853841145833332,2.22607421875,0.0072314453125,0.0177958984375,0.52880859375,0.008330078125,0.003740234375,0.22900390625,0.0058779296875,0.0015537109375,13.037109375,0.01666666666666666
0.0012373046875,0.59765625,38.26171875,0,0,7.1259765625e-4,0.9638671875,33.33951822916667,27.7314453125,3.83935546875,0.0094111328125,0.0120537109375,0.89990234375,0.008251953125,8.49609375e-4,0.41259765625,0.0034169921875,0.0030302734375,13.427734375,0.01666666666666666
0.0057373046875,2.59765625,88.26171875,0,0,2.6259765625000003e-4,0.8638671875,21.1728515625,15.564778645833332,2.08935546875,0.0049111328125,0.0365537109375,0.64990234375,0.003251953125,0.005849609375,0.16259765625,0.0079169921875,0.0075302734375,8.427734375,0.01666666666666666
0.0079873046875,1.59765625,113.26171875,0,0,9.3759765625e-4,0.8138671875000001,27.256184895833336,33.814778645833336,1.21435546875,0.0026611328125,0.0243037109375,0.52490234375,0.005751953125,0.008349609375,0.03759765625,0.0011669921875,0.0097802734375,10.927734375,0.01666666666666666
0.0034873046875,3.59765625,63.26171875,0,0,4.8759765625e-4,0.9138671875,15.089518229166666,21.648111979166668,2.96435546875,0.0071611328125,0.0488037109375,0.77490234375,7.51953125e-4,0.003349609375,0.28759765625,0.0056669921875,0.0052802734375,5.927734375,0.01666666666666666
0.0046123046875,1.09765625,75.76171875,0,0,3.7509765625e-4,0.9888671875,24.214518229166668,24.689778645833336,0.77685546875,0.0037861328125,0.0059287109375,0.83740234375,0.004501953125,0.002099609375,0.22509765625,0.0022919921875,0.0041552734375,7.177734375,0.01666666666666666
0.0091123046875,3.09765625,25.76171875,0,0,8.2509765625e-4,0.8888671875,36.381184895833336,12.523111979166666,2.52685546875,0.0082861328125,0.0304287109375,0.58740234375,0.009501953125,0.007099609375,0.47509765625,0.0067919921875,0.0086552734375,12.177734375,0.01666666666666666
0.0068623046875,0.09765625,50.76171875,0,0,1.5009765625e-4,0.8388671875,18.131184895833332,30.77311197916667,3.40185546875,0.0060361328125,0.0181787109375,0.71240234375,0.002001953125,0.009599609375,0.35009765625,0.0045419921875,0.0064052734375,9.677734375,0.01666666666666666
0.0023623046875,2.09765625,100.76171875,0,0,6.0009765625e-4,0.9388671875,30.2978515625,18.6064453125,1.65185546875,0.0015361328125,0.0426787109375,0.96240234375,0.007001953125,0.004599609375,0.10009765625,0.0090419921875,0.0019052734375,14.677734375,0.01666666666666666
0.0029248046875,1.84765625,69.51171875,0,0,6.5634765625e-4,0.9513671875,16.6103515625,26.210611979166668,3.62060546875,0.0032236328125,0.0334912109375,0.74365234375,0.008876953125,0.006474609375,0.44384765625,0.0039794921875,0.0024677734375,5.302734375,0.01666666666666666
0.0074248046875,3.84765625,119.51171875,0,0,2.0634765625e-4,0.8513671875000001,28.777018229166664,14.0439453125,1.87060546875,0.0077236328125,0.0089912109375,0.99365234375,0.003876953125,0.001474609375,0.19384765625,0.0084794921875,0.0069677734375,10.302734375,0.01666666666666666
0.0096748046875,0.84765625,94.51171875,0,0,8.813476562500001e-4,0.8013671875,22.693684895833336,32.2939453125,0.99560546875,0.0099736328125,0.0457412109375,0.86865234375,0.006376953125,0.003974609375,0.06884765625,0.0017294921875,0.0092177734375,7.802734375,0.01666666666666666
0.0051748046875,2.84765625,44.51171875,0,0,4.3134765625e-4,0.9013671875,34.8603515625,20.127278645833336,2.74560546875,0.0054736328125,0.0212412109375,0.61865234375,0.001376953125,0.008974609375,0.31884765625,0.0062294921875,0.0047177734375,12.802734375,0.01666666666666666
0.0040498046875,0.34765625,107.01171875,0,0,5.438476562500001e-4,0.9763671875,25.7353515625,29.252278645833336,0.55810546875,0.0065986328125,0.0273662109375,0.55615234375,0.002626953125,0.005224609375,0.13134765625,0.0028544921875,0.0035927734375,14.052734375,0.01666666666666666
0.0085498046875,2.34765625,57.01171875,0,0,9.9384765625e-4,0.8763671875000001,13.568684895833332,17.085611979166668,2.30810546875,0.0020986328125,0.0028662109375,0.80615234375,0.007626953125,2.24609375e-4,0.38134765625,0.0073544921875,0.0080927734375,9.052734375,0.01666666666666666
0.0062998046875,1.34765625,32.01171875,0,0,3.1884765625e-4,0.8263671875,31.818684895833336,35.33561197916667,3.18310546875,0.0043486328125,0.0396162109375,0.93115234375,1.26953125e-4,0.002724609375,0.25634765625,0.0051044921875,0.0058427734375,11.552734375,0.01666666666666666
0.0017998046875,3.34765625,82.01171875,0,0,7.6884765625e-4,0.9263671875,19.652018229166668,23.1689453125,1.43310546875,0.0088486328125,0.0151162109375,0.68115234375,0.005126953125,0.007724609375,0.00634765625,0.0096044921875,0.0013427734375,6.552734375,0.01666666666666666
0.0020810546875,1.47265625,116.38671875,0,0,9.6572265625e-4,0.8701171875,12.808268229166666,22.408528645833336,2.63623046875,0.0029423828125,0.0442099609375,0.94677734375,0.001064453125,0.006162109375,0.39697265625,0.0081982421875,0.0044365234375,11.865234375,0.01666666666666666
0.0065810546875,3.47265625,66.38671875,0,0,5.1572265625e-4,0.9701171875,24.974934895833336,34.5751953125,0.88623046875,0.0074423828125,0.0197099609375,0.69677734375,0.006064453125,0.001162109375,0.14697265625,0.0036982421875,0.0089365234375,6.865234375,0.01666666666666666
0.0088310546875,0.47265625,41.38671875,0,0,7.407226562500001e-4,0.9201171875,18.8916015625,16.3251953125,1.76123046875,0.0096923828125,0.0319599609375,0.57177734375,0.003564453125,0.003662109375,0.02197265625,0.0059482421875,0.0066865234375,14.365234375,0.01666666666666666
0.0043310546875,2.47265625,91.38671875,0,0,2.9072265625e-4,0.8201171875000001,31.05826822916667,28.491861979166664,3.51123046875,0.0051923828125,0.0074599609375,0.82177734375,0.008564453125,0.008662109375,0.27197265625,0.0014482421875,0.0021865234375,9.365234375,0.01666666666666666
0.0054560546875,0.97265625,53.88671875,0,0,1.7822265625e-4,0.8951171875,28.0166015625,19.366861979166668,2.19873046875,0.0063173828125,0.0380849609375,0.75927734375,0.007314453125,0.007412109375,0.20947265625,0.0070732421875,0.0010615234375,8.115234375,0.01666666666666666
0.0099560546875,2.97265625,103.88671875,0,0,6.2822265625e-4,0.9951171875,15.849934895833332,31.533528645833336,3.94873046875,0.0018173828125,0.0135849609375,0.50927734375,0.002314453125,0.002412109375,0.45947265625,0.0025732421875,0.0055615234375,13.115234375,0.01666666666666666
0.0077060546875,1.97265625,78.88671875,0,0,4.0322265625e-4,0.9451171875,34.099934895833336,13.283528645833332,3.07373046875,0.0040673828125,0.0258349609375,0.63427734375,0.009814453125,0.004912109375,0.33447265625,0.0093232421875,0.0078115234375,5.615234375,0.01666666666666666
0.0032060546875,3.97265625,28.88671875,0,0,8.5322265625e-4,0.8451171875000001,21.933268229166668,25.4501953125,1.32373046875,0.0085673828125,0.0013349609375,0.88427734375,0.004814453125,0.009912109375,0.08447265625,0.0048232421875,0.0033115234375,10.615234375,0.01666666666666666
0.0026435546875,0.22265625,85.13671875,0,0,7.9697265625e-4,0.8576171875,35.62076822916667,20.8876953125,2.41748046875,0.0091298828125,0.0227724609375,0.66552734375,0.001689453125,0.001787109375,0.49072265625,0.0087607421875,0.0049990234375,9.990234375,0.01666666666666666
0.0071435546875,2.22265625,35.13671875,0,0,3.4697265625e-4,0.9576171875,23.4541015625,33.05436197916667,0.66748046875,0.0046298828125,0.0472724609375,0.91552734375,0.006689453125,0.006787109375,0.24072265625,0.0042607421875,0.0094990234375,14.990234375,0.01666666666666666
0.0093935546875,1.22265625,60.13671875,0,0,5.7197265625e-4,0.9076171875,29.537434895833336,14.804361979166666,1.54248046875,0.0023798828125,0.0105224609375,0.79052734375,0.004189453125,0.009287109375,0.11572265625,0.0065107421875,0.0072490234375,7.490234375,0.01666666666666666
0.0048935546875,3.22265625,110.13671875,0,0,1.2197265625e-4,0.8076171875,17.370768229166668,26.971028645833336,3.29248046875,0.0068798828125,0.0350224609375,0.54052734375,0.009189453125,0.004287109375,0.36572265625,0.0020107421875,0.0027490234375,12.490234375,0.01666666666666666
0.0037685546875,1.72265625,22.63671875,0,0,2.3447265625e-4,0.8826171875000001,20.412434895833336,23.929361979166668,1.97998046875,0.0035048828125,0.0166474609375,0.60302734375,0.005439453125,5.37109375e-4,0.17822265625,0.0076357421875,0.0016240234375,11.240234375,0.01666666666666666
0.0082685546875,3.72265625,72.63671875,0,0,6.844726562500001e-4,0.9826171875,32.5791015625,36.096028645833336,3.72998046875,0.0080048828125,0.0411474609375,0.85302734375,4.39453125e-4,0.005537109375,0.42822265625,0.0031357421875,0.0061240234375,6.240234375,0.01666666666666666
0.0060185546875,0.72265625,97.63671875,0,0,4.5947265625e-4,0.9326171875,14.3291015625,17.846028645833332,2.85498046875,0.0057548828125,0.0043974609375,0.97802734375,0.007939453125,0.008037109375,0.30322265625,0.0098857421875,0.0083740234375,13.740234375,0.01666666666666666
0.0015185546875,2.72265625,47.63671875,0,0,9.0947265625e-4,0.8326171875,26.495768229166668,30.0126953125,1.10498046875,0.0012548828125,0.0288974609375,0.72802734375,0.002939453125,0.003037109375,0.05322265625,0.0053857421875,0.0038740234375,8.740234375,0.01666666666666666
0.0013779296875,1.53515625,89.82421875,0,0,1.3603515625e-4,0.9169921875,23.073893229166668,17.4658203125,3.89404296875,0.0081455078125,0.0204755859375,0.93896484375,0.008095703125,0.003193359375,0.02978515625,0.0038388671875,0.0082333984375,11.396484375,0.01666666666666666
0.0058779296875,3.53515625,39.82421875,0,0,5.8603515625e-4,0.8169921875,35.240559895833336,29.632486979166664,2.14404296875,0.0036455078125,0.0449755859375,0.68896484375,0.003095703125,0.008193359375,0.27978515625,0.0083388671875,0.0037333984375,6.396484375,0.01666666666666666
0.0081279296875,0.53515625,64.82421875,0,0,3.6103515625e-4,0.8669921875000001,16.990559895833332,23.549153645833336,1.26904296875,0.0013955078125,0.0082255859375,0.56396484375,0.005595703125,0.005693359375,0.40478515625,0.0015888671875,0.0014833984375,13.896484375,0.01666666666666666
0.0036279296875,2.53515625,114.82421875,0,0,8.1103515625e-4,0.9669921875,29.1572265625,35.7158203125,3.01904296875,0.0058955078125,0.0327255859375,0.81396484375,5.95703125e-4,6.93359375e-4,0.15478515625,0.0060888671875,0.0059833984375,8.896484375,0.01666666666666666
0.0047529296875,0.03515625,27.32421875,0,0,9.2353515625e-4,0.9419921875,32.19889322916667,14.424153645833332,0.83154296875,0.0047705078125,0.0143505859375,0.75146484375,0.004345703125,0.004443359375,0.34228515625,0.0027138671875,0.0071083984375,7.646484375,0.01666666666666666
0.0092529296875,2.03515625,77.32421875,0,0,4.7353515625e-4,0.8419921875,20.0322265625,26.5908203125,2.58154296875,0.0092705078125,0.0388505859375,0.50146484375,0.009345703125,0.009443359375,0.09228515625,0.0072138671875,0.0026083984375,12.646484375,0.01666666666666666
0.0070029296875,1.03515625,102.32421875,0,0,6.9853515625e-4,0.8919921875,26.115559895833336,20.507486979166664,3.45654296875,0.0070205078125,0.0021005859375,0.62646484375,0.001845703125,0.006943359375,0.21728515625,0.0049638671875,0.0048583984375,5.146484375,0.01666666666666666
0.0025029296875,3.03515625,52.32421875,0,0,2.4853515625e-4,0.9919921875,13.948893229166666,32.674153645833336,1.70654296875,0.0025205078125,0.0266005859375,0.87646484375,0.006845703125,0.001943359375,0.46728515625,0.0094638671875,0.0093583984375,10.146484375,0.01666666666666666
0.0030654296875,0.78515625,108.57421875,0,0,3.0478515625e-4,0.9044921875,24.5947265625,12.9033203125,3.67529296875,0.0019580078125,0.0480380859375,0.65771484375,0.009970703125,0.008818359375,0.12353515625,0.0032763671875,0.0087958984375,9.521484375,0.01666666666666666
0.0075654296875,2.78515625,58.57421875,0,0,7.5478515625e-4,0.8044921875000001,12.428059895833332,25.069986979166668,1.92529296875,0.0064580078125,0.0235380859375,0.90771484375,0.004970703125,0.003818359375,0.37353515625,0.0077763671875,0.0042958984375,14.521484375,0.01666666666666666
0.0098154296875,1.78515625,33.57421875,0,0,5.2978515625e-4,0.8544921875,30.678059895833336,18.986653645833332,1.05029296875,0.0087080078125,0.0357880859375,0.78271484375,0.007470703125,0.001318359375,0.49853515625,0.0010263671875,0.0020458984375,7.021484375,0.01666666666666666
0.0053154296875,3.78515625,83.57421875,0,0,9.7978515625e-4,0.9544921875,18.511393229166668,31.1533203125,2.80029296875,0.0042080078125,0.0112880859375,0.53271484375,0.002470703125,0.006318359375,0.24853515625,0.0055263671875,0.0065458984375,12.021484375,0.01666666666666666
0.0041904296875,1.28515625,46.07421875,0,0,8.6728515625e-4,0.9294921875,15.4697265625,15.944986979166666,0.61279296875,0.0075830078125,0.0419130859375,0.59521484375,0.003720703125,0.007568359375,0.31103515625,0.0021513671875,0.0076708984375,10.771484375,0.01666666666666666
0.0086904296875,3.28515625,96.07421875,0,0,4.1728515625e-4,0.8294921875000001,27.636393229166668,28.111653645833336,2.36279296875,0.0030830078125,0.0174130859375,0.84521484375,0.008720703125,0.002568359375,0.06103515625,0.0066513671875,0.0031708984375,5.771484375,0.01666666666666666
0.0064404296875,0.28515625,71.07421875,0,0,6.422851562500001e-4,0.8794921875,21.553059895833336,22.0283203125,3.23779296875,0.0053330078125,0.0296630859375,0.97021484375,0.001220703125,6.8359375e-5,0.18603515625,0.0044013671875,0.0054208984375,13.271484375,0.01666666666666666
0.0019404296875,2.28515625,21.07421875,0,0,1.9228515625e-4,0.9794921875,33.7197265625,34.19498697916667,1.48779296875,0.0098330078125,0.0051630859375,0.72021484375,0.006220703125,0.005068359375,0.43603515625,0.0089013671875,0.0099208984375,8.271484375,0.01666666666666666
0.0016591796875,0.41015625,61.69921875,0,0,3.8916015625e-4,0.8232421875,28.396809895833336,36.47623697916667,2.47216796875,0.0016767578125,0.0373193359375,0.89208984375,2.83203125e-4,0.008505859375,0.04541015625,0.0086201171875,0.0062646484375,13.583984375,0.01666666666666666
0.0061591796875,2.41015625,111.69921875,0,0,8.391601562500001e-4,0.9232421875,16.230143229166664,24.3095703125,0.72216796875,0.0061767578125,0.01281933593749999,0.64208984375,0.005283203125,0.003505859375,0.29541015625,0.0041201171875,0.0017646484375,8.583984375,0.01666666666666666
0.0084091796875,1.41015625,86.69921875,0,0,1.6416015625e-4,0.9732421875,34.48014322916667,30.392903645833336,1.59716796875,0.0084267578125,0.0495693359375,0.51708984375,0.002783203125,0.001005859375,0.42041015625,0.0063701171875,0.0040146484375,11.083984375,0.01666666666666666
0.0039091796875,3.41015625,36.69921875,0,0,6.1416015625e-4,0.8732421875,22.3134765625,18.226236979166668,3.34716796875,0.0039267578125,0.0250693359375,0.76708984375,0.007783203125,0.006005859375,0.17041015625,0.0018701171875,0.0085146484375,6.083984375,0.01666666666666666
0.0050341796875,1.91015625,99.19921875,0,0,7.2666015625e-4,0.8482421875,13.1884765625,33.4345703125,2.03466796875,0.0073017578125,0.0311943359375,0.82958984375,0.006533203125,0.009755859375,0.35791015625,0.0074951171875,0.0096396484375,7.333984375,0.01666666666666666
0.0095341796875,3.91015625,49.19921875,0,0,2.7666015625e-4,0.9482421875,25.355143229166668,21.267903645833336,3.78466796875,0.0028017578125,0.0066943359375,0.57958984375,0.001533203125,0.004755859375,0.10791015625,0.0029951171875,0.0051396484375,12.333984375,0.01666666666666666
0.0072841796875,0.91015625,24.19921875,0,0,9.5166015625e-4,0.9982421875,19.271809895833332,27.351236979166668,2.90966796875,0.0050517578125,0.0434443359375,0.70458984375,0.009033203125,0.002255859375,0.23291015625,0.0097451171875,0.0028896484375,9.833984375,0.01666666666666666
0.0027841796875,2.91015625,74.19921875,0,0,5.0166015625e-4,0.8982421875000001,31.4384765625,15.1845703125,1.15966796875,0.0095517578125,0.0189443359375,0.95458984375,0.004033203125,0.007255859375,0.48291015625,0.0052451171875,0.0073896484375,14.833984375,0.01666666666666666
0.0022216796875,1.16015625,42.94921875,0,0,4.4541015625e-4,0.8107421875,20.792643229166664,31.91373697916667,2.25341796875,0.0078642578125,0.0097568359375,0.73583984375,0.002158203125,0.004130859375,0.07666015625,0.0080576171875,0.0057021484375,5.458984375,0.01666666666666666
0.0067216796875,3.16015625,92.94921875,0,0,8.9541015625e-4,0.9107421875,32.959309895833336,19.7470703125,0.50341796875,0.0033642578125,0.0342568359375,0.98583984375,0.007158203125,0.009130859375,0.32666015625,0.0035576171875,0.0012021484375,10.458984375,0.01666666666666666
0.0089716796875,0.16015625,117.94921875,0,0,2.2041015625e-4,0.9607421875,14.709309895833332,25.830403645833336,1.37841796875,0.0011142578125,0.0220068359375,0.86083984375,0.004658203125,0.006630859375,0.45166015625,0.0058076171875,0.0034521484375,7.958984375,0.01666666666666666
0.0044716796875,2.16015625,67.94921875,0,0,6.7041015625e-4,0.8607421875000001,26.8759765625,13.663736979166666,3.12841796875,0.0056142578125,0.0465068359375,0.61083984375,0.009658203125,0.001630859375,0.20166015625,0.0013076171875,0.0079521484375,12.958984375,0.01666666666666666
0.0033466796875,0.66015625,80.44921875,0,0,5.5791015625e-4,0.8357421875000001,36.0009765625,34.955403645833336,1.81591796875,0.0044892578125,0.0036318359375,0.54833984375,0.005908203125,0.002880859375,0.26416015625,0.0069326171875,0.0090771484375,14.208984375,0.01666666666666666
0.0078466796875,2.66015625,30.44921875,0,0,1.0791015625e-4,0.9357421875,23.834309895833336,22.788736979166668,3.56591796875,0.0089892578125,0.0281318359375,0.79833984375,9.08203125e-4,0.007880859375,0.01416015625,0.0024326171875,0.0045771484375,9.208984375,0.01666666666666666
0.0055966796875,1.66015625,55.44921875,0,0,7.829101562500001e-4,0.9857421875,29.917643229166664,28.8720703125,2.69091796875,0.0067392578125,0.0158818359375,0.92333984375,0.008408203125,0.005380859375,0.13916015625,0.0091826171875,0.0023271484375,11.708984375,0.01666666666666666
0.0010966796875,3.66015625,105.44921875,0,0,3.3291015625e-4,0.8857421875,17.7509765625,16.705403645833332,0.94091796875,0.0022392578125,0.0403818359375,0.67333984375,0.003408203125,3.80859375e-4,0.38916015625,0.0046826171875,0.0068271484375,6.708984375,0.01666666666666666
0.0011318359375,0.33203125,78.49609375,0,0,1.9580078125e-4,0.9505859375,13.853841145833332,15.849934895833332,1.28271484375,0.0033291015625,0.0436357421875,0.61279296875,0.005712890625,0.004248046875,0.10986328125,0.0051396484375,0.0048935546875,9.169921875,0.01666666666666666
0.0056318359375,2.33203125,28.49609375,0,0,6.4580078125e-4,0.8505859375,26.0205078125,28.0166015625,3.03271484375,0.0078291015625,0.0191357421875,0.86279296875,7.12890625e-4,0.009248046875,0.35986328125,0.0096396484375,0.0093935546875,14.169921875,0.01666666666666666
0.0078818359375,1.33203125,53.49609375,0,0,4.2080078125e-4,0.8005859375000001,19.937174479166668,21.933268229166668,3.90771484375,0.0055791015625,0.0313857421875,0.98779296875,0.008212890625,0.006748046875,0.48486328125,0.0028896484375,0.0071435546875,6.669921875,0.01666666666666666
0.0033818359375,3.33203125,103.49609375,0,0,8.7080078125e-4,0.9005859375,32.103841145833336,34.099934895833336,2.15771484375,0.0010791015625,0.0068857421875,0.73779296875,0.003212890625,0.001748046875,0.23486328125,0.0073896484375,0.0026435546875,11.669921875,0.01666666666666666
0.0045068359375,1.83203125,40.99609375,0,0,9.8330078125e-4,0.9755859375,29.062174479166664,12.808268229166666,3.47021484375,0.0089541015625,0.0497607421875,0.67529296875,0.001962890625,0.002998046875,0.29736328125,0.0017646484375,0.0015185546875,10.419921875,0.01666666666666666
0.0090068359375,3.83203125,90.99609375,0,0,5.3330078125e-4,0.8755859375,16.8955078125,24.974934895833336,1.72021484375,0.0044541015625,0.0252607421875,0.92529296875,0.006962890625,0.007998046875,0.04736328125,0.0062646484375,0.0060185546875,5.419921875,0.01666666666666666
0.0067568359375,0.83203125,115.99609375,0,0,7.583007812500001e-4,0.8255859375000001,35.1455078125,18.8916015625,0.84521484375,0.0022041015625,0.0375107421875,0.80029296875,0.004462890625,0.005498046875,0.17236328125,0.0040146484375,0.0082685546875,12.919921875,0.01666666666666666
0.0022568359375,2.83203125,65.99609375,0,0,3.0830078125e-4,0.9255859375,22.978841145833336,31.05826822916667,2.59521484375,0.0067041015625,0.0130107421875,0.55029296875,0.009462890625,4.98046875e-4,0.42236328125,0.0085146484375,0.0037685546875,7.919921875,0.01666666666666666
0.0028193359375,1.08203125,97.24609375,0,0,2.5205078125e-4,0.9630859375,33.62467447916667,14.3291015625,1.06396484375,0.0061416015625,0.0160732421875,0.76904296875,0.006337890625,0.008623046875,0.01611328125,0.0045771484375,0.0054560546875,12.294921875,0.01666666666666666
0.0073193359375,3.08203125,47.24609375,0,0,7.0205078125e-4,0.8630859375000001,21.4580078125,26.495768229166668,2.81396484375,0.0016416015625,0.0405732421875,0.51904296875,0.001337890625,0.003623046875,0.26611328125,0.0090771484375,0.0099560546875,7.294921875,0.01666666666666666
0.0095693359375,0.08203125,22.24609375,0,0,4.7705078125e-4,0.8130859375,27.541341145833336,20.412434895833336,3.68896484375,0.0038916015625,0.0038232421875,0.64404296875,0.008837890625,0.001123046875,0.39111328125,0.0023271484375,0.0077060546875,14.794921875,0.01666666666666666
0.0050693359375,2.08203125,72.24609375,0,0,9.2705078125e-4,0.9130859375,15.374674479166666,32.5791015625,1.93896484375,0.0083916015625,0.0283232421875,0.89404296875,0.003837890625,0.006123046875,0.14111328125,0.0068271484375,0.0032060546875,9.794921875,0.01666666666666666
0.0039443359375,0.58203125,59.74609375,0,0,8.145507812500001e-4,0.9880859375,18.416341145833332,17.370768229166668,3.25146484375,0.0027666015625,0.0221982421875,0.95654296875,8.7890625e-5,0.009873046875,0.32861328125,0.0012021484375,0.0020810546875,8.544921875,0.01666666666666666
0.0084443359375,2.58203125,109.74609375,0,0,3.6455078125e-4,0.8880859375,30.5830078125,29.537434895833336,1.50146484375,0.0072666015625,0.0466982421875,0.70654296875,0.005087890625,0.004873046875,0.07861328125,0.0057021484375,0.0065810546875,13.544921875,0.01666666666666666
0.0061943359375,1.58203125,84.74609375,0,0,5.8955078125e-4,0.8380859375,12.3330078125,23.4541015625,0.62646484375,0.0095166015625,0.0099482421875,0.58154296875,0.002587890625,0.002373046875,0.20361328125,0.0034521484375,0.0088310546875,6.044921875,0.01666666666666666
0.0016943359375,3.58203125,34.74609375,0,0,1.3955078125e-4,0.9380859375,24.499674479166668,35.62076822916667,2.37646484375,0.0050166015625,0.0344482421875,0.83154296875,0.007587890625,0.007373046875,0.45361328125,0.0079521484375,0.0043310546875,11.044921875,0.01666666666666666
0.0019755859375,1.70703125,50.37109375,0,0,3.3642578125e-4,0.8568359375000001,31.34342447916667,34.8603515625,1.61083984375,0.0064228515625,0.0022919921875,0.53466796875,0.003525390625,0.008935546875,0.06298828125,0.0099208984375,0.0029248046875,5.732421875,0.01666666666666666
0.0064755859375,3.70703125,100.37109375,0,0,7.8642578125e-4,0.9568359375,19.1767578125,22.693684895833336,3.36083984375,0.0019228515625,0.0267919921875,0.78466796875,0.008525390625,0.003935546875,0.31298828125,0.0054208984375,0.0074248046875,10.732421875,0.01666666666666666
0.0087255859375,0.70703125,75.37109375,0,0,1.1142578125e-4,0.9068359375,25.260091145833336,28.777018229166664,2.48583984375,0.0041728515625,0.0145419921875,0.90966796875,0.001025390625,0.001435546875,0.43798828125,0.0076708984375,0.0096748046875,8.232421875,0.01666666666666666
0.0042255859375,2.70703125,25.37109375,0,0,5.6142578125e-4,0.8068359375,13.093424479166666,16.6103515625,0.73583984375,0.0086728515625,0.0390419921875,0.65966796875,0.006025390625,0.006435546875,0.18798828125,0.0031708984375,0.0051748046875,13.232421875,0.01666666666666666
0.0053505859375,0.20703125,112.87109375,0,0,6.7392578125e-4,0.8818359375,22.218424479166668,31.818684895833336,2.92333984375,0.0030478515625,0.0084169921875,0.72216796875,0.009775390625,0.007685546875,0.25048828125,0.0065458984375,0.0040498046875,14.482421875,0.01666666666666666
0.0098505859375,2.20703125,62.87109375,0,0,2.2392578125e-4,0.9818359375,34.385091145833336,19.652018229166668,1.17333984375,0.0075478515625,0.0329169921875,0.97216796875,0.004775390625,0.002685546875,4.8828125e-4,0.0020458984375,0.0085498046875,9.482421875,0.01666666666666666
0.0076005859375,1.20703125,37.87109375,0,0,8.9892578125e-4,0.9318359375,16.135091145833332,25.7353515625,2.04833984375,0.0097978515625,0.0206669921875,0.84716796875,0.007275390625,1.85546875e-4,0.12548828125,0.0087958984375,0.0062998046875,11.982421875,0.01666666666666666
0.0031005859375,3.20703125,87.87109375,0,0,4.4892578125e-4,0.8318359375000001,28.3017578125,13.568684895833332,3.79833984375,0.0052978515625,0.0451669921875,0.59716796875,0.002275390625,0.005185546875,0.37548828125,0.0042958984375,0.0017998046875,6.982421875,0.01666666666666666
0.0025380859375,0.95703125,31.62109375,0,0,5.0517578125e-4,0.8693359375,17.655924479166668,33.33951822916667,1.39208984375,0.0036103515625,0.0298544921875,0.81591796875,0.004150390625,0.003310546875,0.03173828125,0.0093583984375,0.0023623046875,12.607421875,0.01666666666666666
0.0070380859375,2.95703125,81.62109375,0,0,9.5517578125e-4,0.9693359375,29.822591145833336,21.1728515625,3.14208984375,0.0081103515625,0.0053544921875,0.56591796875,0.009150390625,0.008310546875,0.28173828125,0.0048583984375,0.0068623046875,7.607421875,0.01666666666666666
0.0092880859375,1.95703125,106.62109375,0,0,2.8017578125e-4,0.9193359375,23.7392578125,27.256184895833336,2.26708984375,0.0058603515625,0.0421044921875,0.69091796875,0.001650390625,0.005810546875,0.40673828125,0.0071083984375,0.0091123046875,10.107421875,0.01666666666666666
