sigma,kappa,W_max,n1,n2,K_a,K_b,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,W_0,sig_obs,delta
0.0033466796875,3.9e-5,56.26953125,6.07421875,10.6044921875,0.12631835937500002,0.91787109375,3.91796875,0,2.8095703125,8.057617187500001e-4,0.8775390625,13.4736328125,14.519205729166666,2.56787109375,0.0057548828125,0.0332998046875,0.94873046875,0.009208984375,0.006376953125,0.02197265625,0.0087783203125,0.0078818359375,0.002880859375,0.14726782619254664,0.01666666666666666
0.0078466796875,3.9e-5,26.26953125,4.07421875,14.1044921875,0.051318359375,0.96787109375,1.91796875,0,1.3095703125,3.5576171874999996e-4,0.9775390625,25.640299479166668,26.685872395833336,0.81787109375,0.0012548828125,0.0087998046875,0.69873046875,0.004208984375,0.001376953125,0.27197265625,0.0042783203125,0.0033818359375,0.027880859375,0.14012047901051122,0.01666666666666666
0.0055966796875,3.9e-5,41.26953125,7.07421875,12.3544921875,0.163818359375,0.99287109375,2.91796875,0,2.0595703125,5.8076171875e-4,0.9275390625,19.556966145833332,32.76920572916667,3.44287109375,0.0035048828125,0.0455498046875,0.57373046875,0.006708984375,0.003876953125,0.14697265625,0.0020283203125,0.0056318359375,0.015380859375,0.10801271270029247,0.01666666666666666
0.0010966796875,3.9e-5,71.26953125,5.07421875,8.8544921875,0.08881835937500002,0.94287109375,0.91796875,0,0.5595703125,1.3076171875000002e-4,0.8275390625000001,31.7236328125,20.6025390625,1.69287109375,0.0080048828125,0.0210498046875,0.82373046875,0.001708984375,0.008876953125,0.39697265625,0.0065283203125,0.0011318359375,0.040380859375,0.05535674216225744,0.01666666666666666
0.0011318359375,3.9e-5,55.09765625,7.37109375,11.9990234375,0.06596679687500001,0.97529296875,0.27734375,0,0.4541015625,5.3505859375e-4,0.8517578125,33.33951822916667,17.655924479166668,2.49951171875,0.0029775390625,0.0235380859375,0.71630859375,0.004169921875,0.001259765625,0.23876953125,0.0095869140625,0.0016591796875,0.044091796875,0.14373876430327076,0.01666666666666666
0.0056318359375,3.9e-5,25.09765625,5.37109375,8.4990234375,0.14096679687500002,0.92529296875,2.27734375,0,1.9541015625,9.8505859375e-4,0.9517578125,21.1728515625,29.822591145833336,0.74951171875,0.0074775390625,0.0480380859375,0.96630859375,0.009169921875,0.006259765625,0.48876953125,0.0050869140625,0.0061591796875,0.019091796875,0.12831660966621714,0.01666666666666666
0.0078818359375,3.9e-5,40.09765625,6.37109375,10.2490234375,0.10346679687500002,0.90029296875,1.27734375,0,1.2041015625,3.1005859375e-4,0.9017578125,27.256184895833336,35.90592447916667,3.37451171875,0.0097275390625,0.0112880859375,0.84130859375,0.001669921875,0.008759765625,0.11376953125,0.0028369140625,0.0039091796875,0.031591796875,0.07441894891671837,0.01666666666666666
0.0033818359375,3.9e-5,70.09765625,4.37109375,13.7490234375,0.178466796875,0.95029296875,3.27734375,0,2.7041015625,7.6005859375e-4,0.8017578125,15.089518229166666,23.7392578125,1.62451171875,0.0052275390625,0.0357880859375,0.59130859375,0.006669921875,0.003759765625,0.36376953125,0.0073369140625,0.0084091796875,0.006591796875,0.18667610887205233,0.01666666666666666
0.0045068359375,3.9e-5,32.59765625,7.87109375,11.1240234375,0.19721679687500004,0.98779296875,2.77734375,0,0.0791015625,1.9755859375e-4,0.9767578125,36.381184895833336,20.697591145833336,1.18701171875,0.0063525390625,0.0051630859375,0.52880859375,0.005419921875,0.007509765625,0.42626953125,0.0039619140625,0.0095341796875,0.037841796875,0.12492172458441927,0.01666666666666666
0.0090068359375,3.9e-5,62.59765625,5.87109375,14.6240234375,0.12221679687500002,0.93779296875,0.77734375,0,1.5791015625,6.4755859375e-4,0.8767578125000001,24.214518229166668,32.8642578125,2.93701171875,0.0018525390625,0.0296630859375,0.77880859375,4.19921875e-4,0.002509765625,0.17626953125,0.0084619140625,0.0050341796875,0.012841796875,0.15345418028300628,0.01666666666666666
0.0067568359375,3.9e-5,77.59765625,6.87109375,12.8740234375,0.159716796875,0.91279296875,3.77734375,0,0.8291015625,4.2255859375e-4,0.8267578125,30.2978515625,26.780924479166668,2.06201171875,0.0041025390625,0.0174130859375,0.90380859375,0.007919921875,9.765625e-6,0.30126953125,0.0062119140625,0.0072841796875,0.025341796875,0.08731293401215226,0.01666666666666666
0.0022568359375,3.9e-5,47.59765625,4.87109375,9.3740234375,0.084716796875,0.96279296875,1.77734375,0,2.3291015625,8.725585937500001e-4,0.9267578125,18.131184895833332,14.6142578125,3.81201171875,0.0086025390625,0.0419130859375,0.65380859375,0.002919921875,0.005009765625,0.05126953125,0.0017119140625,0.0027841796875,3.4179687500000003e-4,0.19500397405354308,0.01666666666666666
0.0028193359375,3.9e-5,66.34765625,5.62109375,8.0615234375,0.075341796875,0.98154296875,3.52734375,0,0.2666015625,8.1630859375e-4,0.9142578125,19.652018229166668,25.260091145833336,2.71826171875,0.0012900390625,0.0204755859375,0.74755859375,0.007294921875,0.008134765625,0.08251953125,0.0090244140625,0.0033466796875,0.028466796875,0.17866804416989912,0.01666666666666666
0.0073193359375,3.9e-5,36.34765625,7.62109375,11.5615234375,0.15034179687500002,0.93154296875,1.52734375,0,1.7666015625,3.6630859375e-4,0.8142578125000001,31.818684895833336,13.093424479166666,0.96826171875,0.0057900390625,0.0449755859375,0.99755859375,0.002294921875,0.003134765625,0.33251953125,0.0045244140625,0.0078466796875,0.003466796875,0.06657981710741297,0.01666666666666666
0.0095693359375,3.9e-5,21.34765625,4.62109375,13.3115234375,0.112841796875,0.90654296875,2.52734375,0,1.0166015625,5.9130859375e-4,0.8642578125,13.568684895833332,19.1767578125,3.59326171875,0.0080400390625,0.0082255859375,0.87255859375,0.009794921875,6.34765625e-4,0.20751953125,0.0022744140625,0.0010966796875,0.040966796875,0.05121153673389927,0.01666666666666666
0.0050693359375,3.9e-5,51.34765625,6.62109375,9.8115234375,0.187841796875,0.95654296875,0.52734375,0,2.5166015625,1.4130859375e-4,0.9642578125,25.7353515625,31.34342447916667,1.84326171875,0.0035400390625,0.0327255859375,0.62255859375,0.004794921875,0.005634765625,0.45751953125,0.0067744140625,0.0055966796875,0.015966796875,0.06533708369825036,0.01666666666666666
0.0039443359375,3.9e-5,43.84765625,5.12109375,14.1865234375,0.16909179687500003,0.99404296875,1.02734375,0,0.6416015625,7.0380859375e-4,0.8392578125000001,22.693684895833336,34.385091145833336,0.53076171875,0.0069150390625,0.0021005859375,0.56005859375,0.003544921875,0.001884765625,0.27001953125,0.0033994140625,0.0067216796875,0.034716796875,0.18364731364417824,0.01666666666666666
0.0084443359375,3.9e-5,73.84765625,7.12109375,10.6865234375,0.094091796875,0.94404296875,3.02734375,0,2.1416015625,2.5380859375e-4,0.9392578125,34.8603515625,22.218424479166668,2.28076171875,0.0024150390625,0.0266005859375,0.81005859375,0.008544921875,0.006884765625,0.02001953125,0.0078994140625,0.0022216796875,0.009716796875,0.14375951566034928,0.01666666666666666
0.0061943359375,3.9e-5,58.84765625,4.12109375,8.9365234375,0.131591796875,0.91904296875,0.02734375,0,1.3916015625,9.2880859375e-4,0.9892578125,16.6103515625,16.135091145833332,1.40576171875,0.0046650390625,0.0143505859375,0.93505859375,0.001044921875,0.009384765625,0.39501953125,0.0056494140625,0.0089716796875,0.047216796875,0.11644240885507316,0.01666666666666666
0.0016943359375,3.9e-5,28.84765625,6.12109375,12.4365234375,0.056591796875,0.96904296875,2.02734375,0,2.8916015625,4.7880859375e-4,0.8892578125,28.777018229166664,28.3017578125,3.15576171875,0.0091650390625,0.0388505859375,0.68505859375,0.006044921875,0.004384765625,0.14501953125,0.0011494140625,0.0044716796875,0.022216796875,0.17030573666561397,0.01666666666666666
0.0019755859375,3.9e-5,38.22265625,6.99609375,13.9677734375,0.08940429687500001,0.92841796875,3.15234375,0,2.7978515625,1.6943359375e-4,0.9205078125,12.808268229166666,13.853841145833332,1.73388671875,0.0021337890625,0.0495693359375,0.60693359375,7.32421875e-4,0.004697265625,0.25439453125,0.0093056640625,0.0053154296875,0.026904296875,0.06203751604771242,0.01666666666666666
0.0064755859375,3.9e-5,68.22265625,4.99609375,10.4677734375,0.16440429687500002,0.97841796875,1.15234375,0,1.2978515625,6.194335937500001e-4,0.8205078125,24.974934895833336,26.0205078125,3.48388671875,0.0066337890625,0.0250693359375,0.85693359375,0.005732421875,0.009697265625,0.00439453125,0.0048056640625,0.0098154296875,0.001904296875,0.10773545156698676,0.01666666666666666
0.0087255859375,3.9e-5,53.22265625,7.99609375,8.7177734375,0.051904296875,0.95341796875,2.15234375,0,2.0478515625,3.9443359375e-4,0.8705078125000001,18.8916015625,32.103841145833336,0.85888671875,0.0088837890625,0.0373193359375,0.98193359375,0.003232421875,0.007197265625,0.37939453125,0.0025556640625,0.0030654296875,0.039404296875,0.1008031486766413,0.01666666666666666
0.0042255859375,3.9e-5,23.22265625,5.99609375,12.2177734375,0.12690429687500002,0.90341796875,0.15234375,0,0.5478515625,8.4443359375e-4,0.9705078125,31.05826822916667,19.937174479166668,2.60888671875,0.0043837890625,0.01281933593749999,0.73193359375,0.008232421875,0.002197265625,0.12939453125,0.0070556640625,0.0075654296875,0.014404296875,0.06227120598778129,0.01666666666666666
0.0053505859375,3.9e-5,75.72265625,6.49609375,9.5927734375,0.14565429687500003,0.94091796875,1.65234375,0,2.4228515625,5.0693359375e-4,0.8455078125000001,15.849934895833332,22.978841145833336,3.92138671875,0.0055087890625,0.0311943359375,0.66943359375,0.009482421875,0.005947265625,0.06689453125,0.0036806640625,0.0064404296875,0.033154296875,0.11800575435627252,0.01666666666666666
0.0098505859375,3.9e-5,45.72265625,4.49609375,13.0927734375,0.07065429687500001,0.99091796875,3.65234375,0,0.9228515625,9.5693359375e-4,0.9455078125,28.0166015625,35.1455078125,2.17138671875,0.0010087890625,0.0066943359375,0.91943359375,0.004482421875,9.47265625e-4,0.31689453125,0.0081806640625,0.0019404296875,0.008154296875,0.0846887908061035,0.01666666666666666
0.0076005859375,3.9e-5,30.72265625,7.49609375,14.8427734375,0.183154296875,0.96591796875,0.65234375,0,1.6728515625,2.8193359375e-4,0.9955078125,21.933268229166668,29.062174479166664,3.04638671875,0.0032587890625,0.0434443359375,0.79443359375,0.006982421875,0.003447265625,0.19189453125,0.0059306640625,0.0086904296875,0.045654296875,0.16519770732847977,0.01666666666666666
0.0031005859375,3.9e-5,60.72265625,5.49609375,11.3427734375,0.108154296875,0.91591796875,2.65234375,0,0.1728515625,7.3193359375e-4,0.8955078125,34.099934895833336,16.8955078125,1.29638671875,0.0077587890625,0.0189443359375,0.54443359375,0.001982421875,0.008447265625,0.44189453125,0.0014306640625,0.0041904296875,0.020654296875,0.1873901524115354,0.01666666666666666
0.0025380859375,3.9e-5,26.97265625,4.24609375,10.0302734375,0.117529296875,0.93466796875,0.90234375,0,2.6103515625,6.756835937500001e-4,0.8580078125,26.495768229166668,27.541341145833336,1.95263671875,0.0015712890625,0.0465068359375,0.57568359375,0.007607421875,0.005322265625,0.41064453125,0.0098681640625,0.0025029296875,0.048779296875,0.16244551734998824,0.01666666666666666
0.0070380859375,3.9e-5,56.97265625,6.24609375,13.5302734375,0.19252929687500003,0.98466796875,2.90234375,0,1.1103515625,2.2568359375000003e-4,0.9580078125,14.3291015625,15.374674479166666,3.70263671875,0.0060712890625,0.0220068359375,0.82568359375,0.002607421875,3.22265625e-4,0.16064453125,0.0053681640625,0.0070029296875,0.023779296875,0.06477349842898548,0.01666666666666666
0.0092880859375,3.9e-5,71.97265625,5.24609375,11.7802734375,0.080029296875,0.95966796875,1.90234375,0,1.8603515625,9.0068359375e-4,0.9080078125,32.5791015625,21.4580078125,1.07763671875,0.0083212890625,0.0342568359375,0.95068359375,0.005107421875,0.002822265625,0.28564453125,0.0031181640625,0.0047529296875,0.036279296875,0.14432339254999535,0.01666666666666666
0.0047880859375,3.9e-5,41.97265625,7.24609375,8.2802734375,0.155029296875,0.90966796875,3.90234375,0,0.3603515625,4.5068359375e-4,0.8080078125000001,20.412434895833336,33.62467447916667,2.82763671875,0.0038212890625,0.0097568359375,0.70068359375,1.07421875e-4,0.007822265625,0.03564453125,0.0076181640625,0.0092529296875,0.011279296875,0.05874680195702241,0.01666666666666666
0.0036630859375,3.9e-5,64.47265625,4.74609375,12.6552734375,0.136279296875,0.94716796875,2.40234375,0,2.9853515625,7.8818359375e-4,0.9830078125,29.537434895833336,30.5830078125,3.26513671875,0.0071962890625,0.0281318359375,0.63818359375,0.001357421875,0.004072265625,0.22314453125,0.0042431640625,0.0081279296875,0.042529296875,0.13999731560470538,0.01666666666666666
0.0081630859375,3.9e-5,34.47265625,6.74609375,9.1552734375,0.06127929687500001,0.99716796875,0.40234375,0,1.4853515625,3.3818359375e-4,0.8830078125,17.370768229166668,18.416341145833332,1.51513671875,0.0026962890625,0.0036318359375,0.88818359375,0.006357421875,0.009072265625,0.47314453125,0.0087431640625,0.0036279296875,0.017529296875,0.09905622706282884,0.01666666666666666
0.0059130859375,3.9e-5,49.47265625,5.74609375,10.9052734375,0.17377929687500002,0.97216796875,3.40234375,0,2.2353515625,5.6318359375e-4,0.8330078125,35.62076822916667,12.3330078125,2.39013671875,0.0049462890625,0.0403818359375,0.76318359375,0.003857421875,0.006572265625,0.09814453125,0.0064931640625,0.0058779296875,0.030029296875,0.12186383381485941,0.01666666666666666
0.0014130859375,3.9e-5,79.47265625,7.74609375,14.4052734375,0.098779296875,0.92216796875,1.40234375,0,0.7353515625,1.1318359375e-4,0.9330078125,23.4541015625,24.499674479166668,0.64013671875,0.0094462890625,0.0158818359375,0.51318359375,0.008857421875,0.001572265625,0.34814453125,0.0019931640625,0.0013779296875,0.005029296875,0.18801592504605652,0.01666666666666666
0.0015537109375,3.9e-5,22.28515625,5.05859375,9.0458984375,0.16206054687500002,0.95185546875,2.96484375,0,2.0947265625,3.8037109375e-4,0.8798828125,24.5947265625,14.234049479166666,2.44482421875,0.0090244140625,0.0197099609375,0.80224609375,0.001201171875,0.007666015625,0.48095703125,0.0021337890625,0.0040498046875,0.021435546875,0.1788193961954676,0.01666666666666666
0.0060537109375,3.9e-5,52.28515625,7.05859375,12.5458984375,0.087060546875,0.90185546875,0.96484375,0,0.5947265625,8.303710937500001e-4,0.9798828125,12.428059895833332,26.400716145833336,0.69482421875,0.0045244140625,0.0442099609375,0.55224609375,0.006201171875,0.002666015625,0.23095703125,0.0066337890625,0.0085498046875,0.046435546875,0.10701601622859017,0.01666666666666666
0.0083037109375,3.9e-5,67.28515625,4.05859375,14.2958984375,0.199560546875,0.92685546875,3.96484375,0,2.8447265625,1.5537109375000002e-4,0.9298828125,30.678059895833336,32.48404947916667,3.31982421875,0.0022744140625,0.0074599609375,0.67724609375,0.003701171875,1.66015625e-4,0.35595703125,0.0088837890625,0.0017998046875,0.008935546875,0.13221799035090953,0.01666666666666666
0.0038037109375,3.9e-5,37.28515625,6.05859375,10.7958984375,0.124560546875,0.97685546875,1.96484375,0,1.3447265625,6.0537109375e-4,0.8298828125000001,18.511393229166668,20.3173828125,1.56982421875,0.0067744140625,0.0319599609375,0.92724609375,0.008701171875,0.005166015625,0.10595703125,0.0043837890625,0.0062998046875,0.033935546875,0.17924715911503886,0.01666666666666666
0.0049287109375,3.9e-5,59.78515625,5.55859375,13.4208984375,0.105810546875,0.96435546875,0.46484375,0,1.7197265625,2.6787109375e-4,0.9548828125,27.636393229166668,23.359049479166668,1.13232421875,0.0033994140625,0.0013349609375,0.98974609375,0.009951171875,0.001416015625,0.16845703125,0.0055087890625,0.0074248046875,0.015185546875,0.1614467314444483,0.01666666666666666
0.0094287109375,3.9e-5,29.78515625,7.55859375,9.9208984375,0.18081054687500003,0.91435546875,2.46484375,0,0.2197265625,7.1787109375e-4,0.8548828125000001,15.4697265625,35.525716145833336,2.88232421875,0.0078994140625,0.0258349609375,0.73974609375,0.004951171875,0.006416015625,0.41845703125,0.0010087890625,0.0029248046875,0.040185546875,0.16544970456743613,0.01666666666666666
0.0071787109375,3.9e-5,44.78515625,4.55859375,8.1708984375,0.068310546875,0.93935546875,1.46484375,0,2.4697265625,4.9287109375e-4,0.8048828125,33.7197265625,29.4423828125,2.00732421875,0.0056494140625,0.0135849609375,0.61474609375,0.007451171875,0.008916015625,0.04345703125,0.0032587890625,0.0096748046875,0.002685546875,0.05236009275540709,0.01666666666666666
0.0026787109375,3.9e-5,74.78515625,6.55859375,11.6708984375,0.143310546875,0.98935546875,3.46484375,0,0.9697265625,9.4287109375e-4,0.9048828125,21.553059895833336,17.275716145833332,3.75732421875,0.0011494140625,0.0380849609375,0.86474609375,0.002451171875,0.003916015625,0.29345703125,0.0077587890625,0.0051748046875,0.027685546875,0.12462157662957908,0.01666666666666666
0.0032412109375,3.9e-5,41.03515625,7.80859375,12.9833984375,0.13393554687500003,0.95810546875,1.21484375,0,1.5322265625,9.9912109375e-4,0.9423828125,13.948893229166666,27.921549479166668,3.10107421875,0.0084619140625,0.0227724609375,0.77099609375,0.008076171875,0.002041015625,0.32470703125,0.0026962890625,0.0012373046875,0.005810546875,0.11480992595897987,0.01666666666666666
0.0077412109375,3.9e-5,71.03515625,5.80859375,9.4833984375,0.05893554687500001,0.90810546875,3.21484375,0,0.0322265625,5.4912109375e-4,0.8423828125,26.115559895833336,15.7548828125,1.35107421875,0.0039619140625,0.0472724609375,0.52099609375,0.003076171875,0.007041015625,0.07470703125,0.0071962890625,0.0057373046875,0.030810546875,0.09138245661742986,0.01666666666666666
0.0099912109375,3.9e-5,56.03515625,6.80859375,11.2333984375,0.171435546875,0.93310546875,0.21484375,0,2.2822265625,7.741210937500001e-4,0.8923828125000001,20.0322265625,21.838216145833336,3.97607421875,0.0017119140625,0.0105224609375,0.64599609375,0.005576171875,0.009541015625,0.44970703125,0.0094462890625,0.0034873046875,0.018310546875,0.14419600697001445,0.01666666666666666
0.0054912109375,3.9e-5,26.03515625,4.80859375,14.7333984375,0.096435546875,0.98310546875,2.21484375,0,0.7822265625,3.2412109375e-4,0.9923828125,32.19889322916667,34.0048828125,2.22607421875,0.0062119140625,0.0350224609375,0.89599609375,5.76171875e-4,0.004541015625,0.19970703125,0.0049462890625,0.0079873046875,0.043310546875,0.17644981152843686,0.01666666666666666
0.0043662109375,3.9e-5,78.53515625,7.30859375,10.3583984375,0.11518554687500002,0.97060546875,3.71484375,0,1.9072265625,6.6162109375e-4,0.8173828125,16.990559895833332,30.963216145833336,0.91357421875,0.0050869140625,0.0043974609375,0.95849609375,0.001826171875,0.008291015625,0.01220703125,0.0060712890625,0.0091123046875,0.012060546875,0.05199848267948255,0.01666666666666666
0.0088662109375,3.9e-5,48.53515625,5.30859375,13.8583984375,0.190185546875,0.92060546875,1.71484375,0,0.4072265625,2.1162109375e-4,0.9173828125,29.1572265625,18.796549479166668,2.66357421875,0.0095869140625,0.0288974609375,0.70849609375,0.006826171875,0.003291015625,0.26220703125,0.0015712890625,0.0046123046875,0.037060546875,0.0585133966174908,0.01666666666666666
0.0066162109375,3.9e-5,33.53515625,6.30859375,12.1083984375,0.07768554687500001,0.94560546875,2.71484375,0,2.6572265625,8.8662109375e-4,0.9673828125,23.073893229166668,12.713216145833332,1.78857421875,0.0073369140625,0.0166474609375,0.58349609375,0.004326171875,7.91015625e-4,0.13720703125,0.0038212890625,0.0068623046875,0.024560546875,0.08504462948767469,0.01666666666666666
0.0021162109375,3.9e-5,63.53515625,4.30859375,8.6083984375,0.15268554687500002,0.99560546875,0.71484375,0,1.1572265625,4.3662109375e-4,0.8673828125,35.240559895833336,24.8798828125,3.53857421875,0.0028369140625,0.0411474609375,0.83349609375,0.009326171875,0.005791015625,0.38720703125,0.0083212890625,0.0023623046875,0.049560546875,0.1590675698593259,0.01666666666666666
0.0018349609375,3.9e-5,69.16015625,4.68359375,11.0146484375,0.18549804687500004,0.90498046875,1.58984375,0,1.4384765625,2.3974609375e-4,0.9486328125,20.792643229166664,18.0361328125,1.46044921875,0.0098681640625,0.0457412109375,0.88037109375,0.004013671875,0.006103515625,0.02783203125,0.0029775390625,0.0032060546875,0.001123046875,0.1025148257147521,0.01666666666666666
0.0063349609375,3.9e-5,39.16015625,6.68359375,14.5146484375,0.110498046875,0.95498046875,3.58984375,0,2.9384765625,6.8974609375e-4,0.8486328125,32.959309895833336,30.202799479166664,3.21044921875,0.0053681640625,0.0212412109375,0.63037109375,0.009013671875,0.001103515625,0.27783203125,0.0074775390625,0.0077060546875,0.026123046875,0.1387006033677608,0.01666666666666666
0.0085849609375,3.9e-5,24.16015625,5.68359375,12.7646484375,0.147998046875,0.97998046875,0.58984375,0,0.6884765625,4.6474609375e-4,0.8986328125,14.709309895833332,36.2861328125,0.58544921875,0.0031181640625,0.0334912109375,0.50537109375,0.001513671875,0.003603515625,0.15283203125,0.0097275390625,0.0054560546875,0.013623046875,0.10227063552010804,0.01666666666666666
0.0040849609375,3.9e-5,54.16015625,7.68359375,9.2646484375,0.072998046875,0.92998046875,2.58984375,0,2.1884765625,9.1474609375e-4,0.9986328125,26.8759765625,24.119466145833336,2.33544921875,0.0076181640625,0.0089912109375,0.75537109375,0.006513671875,0.008603515625,0.40283203125,0.0052275390625,0.0099560546875,0.038623046875,0.17418060378404338,0.01666666666666666
0.0052099609375,3.9e-5,46.66015625,4.18359375,11.8896484375,0.054248046875,0.91748046875,3.08984375,0,1.0634765625,3.5224609374999997e-4,0.8236328125000001,23.834309895833336,21.077799479166664,3.64794921875,0.0042431640625,0.0273662109375,0.81787109375,0.005263671875,0.004853515625,0.34033203125,0.0063525390625,0.0088310546875,0.007373046875,0.15383458338910716,0.01666666666666666
0.0097099609375,3.9e-5,76.66015625,6.18359375,8.3896484375,0.12924804687500002,0.96748046875,1.08984375,0,2.5634765625,8.0224609375e-4,0.9236328125,36.0009765625,33.244466145833336,1.89794921875,0.0087431640625,0.0028662109375,0.56787109375,2.63671875e-4,0.009853515625,0.09033203125,0.0018525390625,0.0043310546875,0.032373046875,0.19721386065939445,0.01666666666666666
0.0074599609375,3.9e-5,61.66015625,5.18359375,10.1396484375,0.09174804687500002,0.99248046875,2.08984375,0,0.3134765625,1.2724609375e-4,0.9736328125,17.7509765625,27.1611328125,2.77294921875,0.0064931640625,0.0396162109375,0.69287109375,0.007763671875,0.007353515625,0.46533203125,0.0041025390625,0.0065810546875,0.019873046875,0.09761647157138216,0.01666666666666666
0.0029599609375,3.9e-5,31.66015625,7.18359375,13.6396484375,0.166748046875,0.94248046875,0.08984375,0,1.8134765625,5.7724609375e-4,0.8736328125,29.917643229166664,14.994466145833332,1.02294921875,0.0019931640625,0.0151162109375,0.94287109375,0.002763671875,0.002353515625,0.21533203125,0.0086025390625,0.0020810546875,0.044873046875,0.1011630786699243,0.01666666666666666
0.0023974609375,3.9e-5,50.41015625,6.43359375,14.9521484375,0.17612304687500002,0.91123046875,2.33984375,0,0.8759765625,6.3349609375e-4,0.8861328125,31.4384765625,25.640299479166668,2.11669921875,0.0081806640625,0.0488037109375,0.91162109375,0.007138671875,0.004228515625,0.18408203125,0.0024150390625,0.0048935546875,0.022998046875,0.1397800919832662,0.01666666666666666
0.0068974609375,3.9e-5,20.41015625,4.43359375,11.4521484375,0.101123046875,0.96123046875,0.33984375,0,2.3759765625,1.8349609375e-4,0.9861328125,19.271809895833332,13.4736328125,3.86669921875,0.0036806640625,0.0243037109375,0.66162109375,0.002138671875,0.009228515625,0.43408203125,0.0069150390625,0.0093935546875,0.047998046875,0.18961701628286393,0.01666666666666666
0.0091474609375,3.9e-5,35.41015625,7.43359375,9.7021484375,0.13862304687500002,0.98623046875,3.33984375,0,0.1259765625,8.5849609375e-4,0.9361328125,25.355143229166668,19.556966145833332,1.24169921875,0.0014306640625,0.0365537109375,0.53662109375,0.009638671875,0.006728515625,0.05908203125,0.0091650390625,0.0026435546875,0.010498046875,0.09458228824660184,0.01666666666666666
0.0046474609375,3.9e-5,65.41015625,5.43359375,13.2021484375,0.063623046875,0.93623046875,1.33984375,0,1.6259765625,4.0849609375e-4,0.8361328125,13.1884765625,31.7236328125,2.99169921875,0.0059306640625,0.0120537109375,0.78662109375,0.004638671875,0.001728515625,0.30908203125,0.0046650390625,0.0071435546875,0.035498046875,0.0904769632848911,0.01666666666666666
0.0035224609375,3.9e-5,27.91015625,6.93359375,8.8271484375,0.08237304687500001,0.92373046875,0.83984375,0,1.2509765625,9.7099609375e-4,0.9611328125,34.48014322916667,34.76529947916667,3.42919921875,0.0048056640625,0.0304287109375,0.84912109375,0.003388671875,0.005478515625,0.49658203125,0.0057900390625,0.0060185546875,0.016748046875,0.14604659955948593,0.01666666666666666
0.0080224609375,3.9e-5,57.91015625,4.93359375,12.3271484375,0.15737304687500003,0.97373046875,2.83984375,0,2.7509765625,5.2099609375e-4,0.8611328125000001,22.3134765625,22.5986328125,1.67919921875,0.0093056640625,0.0059287109375,0.59912109375,0.008388671875,4.78515625e-4,0.24658203125,0.0012900390625,0.0015185546875,0.041748046875,0.15432598136831077,0.01666666666666666
0.0057724609375,3.9e-5,72.91015625,7.93359375,14.0771484375,0.119873046875,0.99873046875,1.83984375,0,0.5009765625,7.4599609375e-4,0.8111328125,28.396809895833336,16.515299479166664,2.55419921875,0.0070556640625,0.0426787109375,0.72412109375,8.88671875e-4,0.002978515625,0.37158203125,0.0035400390625,0.0082685546875,0.004248046875,0.05345947990426794,0.01666666666666666
0.0012724609375,3.9e-5,42.91015625,5.93359375,10.5771484375,0.194873046875,0.94873046875,3.83984375,0,2.0009765625,2.9599609375e-4,0.9111328125,16.230143229166664,28.681966145833336,0.80419921875,0.0025556640625,0.0181787109375,0.97412109375,0.005888671875,0.007978515625,0.12158203125,0.0080400390625,0.0037685546875,0.029248046875,0.11070019976468758,0.01666666666666666
0.0012021484375,3.9e-5,74.31640625,4.40234375,12.4912109375,0.165576171875,0.96513671875,2.55859375,0,0.2900390625,8.5146484375e-4,0.9626953125,18.701497395833332,22.788736979166668,0.72216796875,0.0058603515625,0.0300458984375,0.88427734375,0.005498046875,0.005556640625,0.42236328125,0.0064228515625,0.0083388671875,0.035888671875,0.10611737632425502,0.01666666666666666
0.0057021484375,3.9e-5,44.31640625,6.40234375,8.9912109375,0.090576171875,0.91513671875,0.55859375,0,1.7900390625,4.0146484375e-4,0.8626953125000001,30.8681640625,34.955403645833336,2.47216796875,0.0013603515625,0.0055458984375,0.63427734375,4.98046875e-4,5.566406250000001e-4,0.17236328125,0.0019228515625,0.0038388671875,0.010888671875,0.1294819956063293,0.01666666666666666
0.0079521484375,3.9e-5,29.31640625,5.40234375,10.7412109375,0.12807617187500003,0.94013671875,3.55859375,0,1.0400390625,6.264648437500001e-4,0.8126953125,12.6181640625,28.8720703125,1.59716796875,0.0036103515625,0.0422958984375,0.50927734375,0.007998046875,0.003056640625,0.29736328125,0.0041728515625,0.0060888671875,0.048388671875,0.05061314948834479,0.01666666666666666
0.0034521484375,3.9e-5,59.31640625,7.40234375,14.2412109375,0.053076171875,0.99013671875,1.55859375,0,2.5400390625,1.7646484375e-4,0.9126953125,24.784830729166668,16.705403645833332,3.34716796875,0.0081103515625,0.0177958984375,0.75927734375,0.002998046875,0.008056640625,0.04736328125,0.0086728515625,0.0015888671875,0.023388671875,0.1363944534678012,0.01666666666666666
0.0045771484375,3.9e-5,36.81640625,4.90234375,9.8662109375,0.07182617187500001,0.95263671875,0.05859375,0,0.6650390625,7.3896484375e-4,0.8876953125,21.7431640625,13.663736979166666,2.90966796875,0.0024853515625,0.0484208984375,0.82177734375,0.004248046875,0.004306640625,0.23486328125,0.0030478515625,0.0027138671875,0.029638671875,0.1688706692773849,0.01666666666666666
